phase,episode_index,seed,frame_index,time_s,x_m,y_m,z_m,quat_w,quat_x,quat_y,quat_z
validation-source,2,2005202,50,4.999999999999671,1.4437974152191417,-0.29749093788199304,1.1995405254011304,0.9999811790108138,-0.005524960474255278,-0.002667623756038262,1.4812107119449947e-05
validation-source,3,2005203,0,0.0,-1.6,0.010853419646433105,1.2,1.0,0.0,0.0,0.0
validation-source,3,2005203,1,0.10000000000000007,-1.5996114300572888,0.010588250766193902,1.2000783044248,0.9997562068035181,0.012442214626753517,0.018219077712940148,0.0008851329346365033
validation-source,3,2005203,2,0.20000000000000015,-1.5955789451812445,0.007875893574462403,1.2006695967062746,0.9987867422670123,0.026615954390519603,0.04138004349259801,0.0020800105963032583
validation-source,3,2005203,3,0.3000000000000002,-1.583519329983762,7.479125948534121e-05,1.2016869272838688,0.9979650808297754,0.031988975140338716,0.055096832255677346,0.002596534089747616
validation-source,3,2005203,4,0.4000000000000003,-1.560738398964945,-0.013932848375537004,1.2025906080305686,0.9977114956422043,0.032319633930940644,0.05933715952781552,0.0025128121966800534
validation-source,3,2005203,5,0.5000000000000003,-1.5264101551476106,-0.03424861005237207,1.2029796883982369,0.9979349120075542,0.03146330752189736,0.05595855368590619,0.0021475440949127247
validation-source,3,2005203,6,0.6000000000000004,-1.4811883497538019,-0.06069754044411744,1.2026858113289218,0.9984377147248213,0.029864837654046288,0.04719576116847737,0.001667757387242662
validation-source,3,2005203,7,0.7000000000000005,-1.42674908473409,-0.09296169165758085,1.2018030978865555,0.9989866722694667,0.027049304033317585,0.03595235216911618,0.001179895249011964
validation-source,3,2005203,8,0.8000000000000006,-1.3652543758327207,-0.1305029344329245,1.2005814256426512,0.9994313868334056,0.023077553791612117,0.024571394738442207,0.000759001883071782
validation-source,3,2005203,9,0.9000000000000007,-1.2989071313682141,-0.17255822215081953,1.1992863343265663,0.9997265080182396,0.018285959799562948,0.0145716814316544,0.0004460270396101691
validation-source,3,2005203,10,1.0000000000000007,-1.2296548376856307,-0.21817731465580167,1.1981070740625348,0.9999039785791752,0.012045661892935619,0.006846319535729942,0.00025211091197331766
validation-source,3,2005203,11,1.1000000000000008,-1.159017264600834,-0.2661712267352716,1.1971664363349628,0.9999813880506845,0.005932136040136815,0.0014183451755514116,0.00014700745095160442
validation-source,3,2005203,12,1.2000000000000008,-1.0880609307995812,-0.31535759686738946,1.1965243867323312,0.9999976991307571,0.001282823716182279,-0.0017168211341732438,9.285310574287645e-05
validation-source,3,2005203,13,1.300000000000001,-1.01742646616507,-0.3648314053623659,1.1961739358762116,0.9999922373324077,-0.001379658131243195,-0.003690217854461198,6.411359567348927e-05
validation-source,3,2005203,14,1.400000000000001,-0.9475335696274247,-0.41404350005629614,1.1960794952257678,0.9999753344504966,-0.0032164105165332726,-0.006243536103087679,5.8744671544774e-05
validation-source,3,2005203,15,1.500000000000001,-0.8788632541026203,-0.4625807367375038,1.1962037992898185,0.9999388510125693,-0.006952375610210629,-0.008599470433726338,8.841548547862396e-05
validation-source,3,2005203,16,1.6000000000000012,-0.8118753878067583,-0.5097560410038332,1.1965049854897443,0.9998890809393007,-0.010720966012288728,-0.010337724695034897,0.00013473772207385693
validation-source,3,2005203,17,1.7000000000000013,-0.7468992489927923,-0.5548764105317082,1.1969104368280388,0.9998708191842263,-0.011733474383806472,-0.010983963460447261,0.00015188630022183218
validation-source,3,2005203,18,1.8000000000000014,-0.6840092257905622,-0.5976819828284142,1.1973467911420705,0.9998866919494498,-0.012727062779618917,-0.008038261083581135,0.000107210734332829
validation-source,3,2005203,19,1.9000000000000015,-0.6226420327779936,-0.6379660886390442,1.1977906037502,0.9998863348229495,-0.01495599662437738,-0.0019067186676235501,4.8190839042589416e-06
validation-source,3,2005203,20,2.0000000000000013,-0.5616600309928751,-0.6752022897680353,1.1983216492773427,0.9997432095076718,-0.022326886235583744,0.0038729229447570348,-0.00016019421680610966
validation-source,3,2005203,21,2.0999999999999903,-0.4999422143927218,-0.7080208029641119,1.1990126329962993,0.9994693389137932,-0.03158012971014984,0.007976019705455722,-0.00034509183399050454
validation-source,3,2005203,22,2.1999999999999793,-0.4366928840896228,-0.7346891240802411,1.1997721766745122,0.9992471529513002,-0.037517351988977744,0.009867868811061688,-0.00044808881075683344
validation-source,3,2005203,23,2.2999999999999683,-0.37153183818216906,-0.7541501222765009,1.2003154559504532,0.9993262058851694,-0.0353039325990896,0.010029145746610938,-0.0004275626069108792
validation-source,3,2005203,24,2.3999999999999573,-0.30443573915363054,-0.7667417255853968,1.2005178839237007,0.9995307256750522,-0.029452765870463287,0.008411932679674935,-0.0003200041815546862
validation-source,3,2005203,25,2.4999999999999463,-0.2356772679319251,-0.7735109719715867,1.2005365407022768,0.9996434751115505,-0.02575529092122775,0.007038059545781382,-0.00023102877817476295
validation-source,3,2005203,26,2.5999999999999353,-0.16551370440277186,-0.7752101123670788,1.2004752955104627,0.9997059507252853,-0.023241675742673662,0.006913854027695617,-0.00018765822209011713
validation-source,3,2005203,27,2.6999999999999242,-0.09400450724108651,-0.7723801782038624,1.2003283269454021,0.9997947141495324,-0.0192348352883375,0.006366312637327497,-0.0001439912784250915
validation-source,3,2005203,28,2.7999999999999132,-0.021285504798670033,-0.7657387320149817,1.2001348352398276,0.999853669815895,-0.016689341655043984,0.003754848502840352,-7.709428960345182e-05
validation-source,3,2005203,29,2.899999999999902,0.05215193980794566,-0.7557924224979023,1.1999559668226816,0.9998733578963652,-0.015914378406350207,-2.6228887234077287e-05,-6.405578387635614e-06
validation-source,3,2005203,30,2.999999999999891,0.12561551972389287,-0.7429001073078192,1.1997184816537603,0.9999732149421822,-0.0069457652557944295,-0.002307755939893899,2.393321224296141e-06
validation-source,3,2005203,31,3.09999999999988,0.1986085860983031,-0.7285690999873852,1.1994809633468015,0.999987503594943,-6.534601083198599e-05,-0.004998802904808123,-1.8798145838772708e-05
validation-source,3,2005203,32,3.199999999999869,0.2705602680774821,-0.7140788727246533,1.1993436350866498,0.9999422870757998,-0.0015397562122573692,-0.010632528943646337,3.157034366003394e-05
validation-source,3,2005203,33,3.299999999999858,0.3404744621744653,-0.699244587597281,1.1993046069167557,0.9998824756010792,-0.005973666057387314,-0.014118707516354986,0.00011134522125766787
validation-source,3,2005203,34,3.399999999999847,0.40769487739159777,-0.6832211064909846,1.1993187810223203,0.9998532197679041,-0.01109584973085185,-0.01305373856567776,0.00014473411735242166
validation-source,3,2005203,35,3.499999999999836,0.4724072257089245,-0.6649882420095338,1.1993765210283984,0.9998075910742531,-0.01755683898497351,-0.008748015605101904,0.0001022649893022285
validation-source,3,2005203,36,3.599999999999825,0.5353894654319583,-0.6433184278271561,1.1995049987917075,0.9997154910360975,-0.023388157910239238,-0.004682837134491064,4.569892234774561e-05
validation-source,3,2005203,37,3.699999999999814,0.597424076774739,-0.6170990168270536,1.1996803535020135,0.9996445149783538,-0.026568674290770988,-0.002224639906512118,1.4050166287129494e-05
validation-source,3,2005203,38,3.799999999999803,0.6590155430653244,-0.5857286794457239,1.199817036352364,0.9996610254788704,-0.026033159088147947,-0.00032958251105055715,-1.1907738846530274e-05
validation-source,3,2005203,39,3.899999999999792,0.7205332332712882,-0.5492912304353356,1.199859341492447,0.9997369619332338,-0.0229096740003056,0.0010737614747916146,-2.8600772130583765e-05
validation-source,3,2005203,40,3.999999999999781,0.7822605186237528,-0.50839148973326,1.1998044693254282,0.9998352058657913,-0.018009787488425893,0.0022819875128631917,-3.462549208220576e-05
validation-source,3,2005203,41,4.0999999999997705,0.8444017688281202,-0.46394725876568654,1.1996939791611747,0.9999078117468048,-0.013450365829555404,0.0018588065033833554,-2.2475578932823536e-05
validation-source,3,2005203,42,4.1999999999997595,0.9068959294026026,-0.41686302269300635,1.1995705480365513,0.9999578488032675,-0.009165368921417082,0.0005445316914798175,-1.0701102451612267e-05
validation-source,3,2005203,43,4.2999999999997485,0.9694890811398257,-0.367959631686415,1.1994640496650748,0.9999821105391116,-0.00587578845032565,-0.0011196873931381514,-3.4601517121360645e-06
validation-source,3,2005203,44,4.3999999999997375,1.0318659366095058,-0.31788793513939057,1.1993940980036126,0.9999901590506206,-0.003572555255532105,-0.002630332675510929,-9.362968323126618e-07
validation-source,3,2005203,45,4.499999999999726,1.0937372568943455,-0.26710979603294777,1.1993621535332848,0.9999924582946079,-0.0016511663035776712,-0.003515252202726081,-2.386531677136743e-06
validation-source,3,2005203,46,4.599999999999715,1.1549009567792805,-0.21599597573342016,1.1993679251228568,0.9999869840063945,-0.0003531182043478972,-0.005089901105074346,-5.663112826549869e-06
validation-source,3,2005203,47,4.699999999999704,1.2150419617734303,-0.16479928818656536,1.199413165203198,0.9999688742304735,0.00016276761526863448,-0.007888220146446556,-7.737300401185866e-06
validation-source,3,2005203,48,4.799999999999693,1.2736195633762897,-0.1136352354190822,1.199499477271206,0.9999346228680439,0.0005922658654221359,-0.011419240375191066,-1.2654650123994193e-05
validation-source,3,2005203,49,4.899999999999682,1.32998799549135,-0.0625904543464835,1.1996090540452986,0.9999102699166171,0.0011837134246646924,-0.01334355796724384,-1.9964467201293167e-05
validation-source,3,2005203,50,4.999999999999671,1.3837756115408457,-0.011763575938330615,1.1997077059433092,0.9999147266565617,0.0010941014630451028,-0.013013145609210245,-1.9966838788659547e-05
validation-source,4,2005204,0,0.0,-1.6,-0.025682995444270634,1.2,1.0,0.0,0.0,0.0
validation-source,4,2005204,1,0.10000000000000007,-1.5996125768742624,-0.02594983701924098,1.2000783044144894,0.9997562042177248,0.01252066382817104,0.018165252980718364,0.0008880819860063592
validation-source,4,2005204,2,0.20000000000000015,-1.595591295500376,-0.02867724746526141,1.200668608361101,0.9987884408965012,0.02668864257886659,0.04129202638607786,0.0020821253003469186
validation-source,4,2005204,3,0.3000000000000002,-1.583561422328862,-0.03651028226270667,1.201683802683121,0.9979687381997097,0.03215057667178177,0.05493611206433963,0.002600305175539616
validation-source,4,2005204,4,0.4000000000000003,-1.5608399068955128,-0.050579912302193414,1.2025866669859155,0.9977144730526255,0.0325119275933913,0.059181520603211066,0.002520405637116307
validation-source,4,2005204,5,0.5000000000000003,-1.526599650491683,-0.0709928937124051,1.2029775885150156,0.9979355242953404,0.031531488860583747,0.05590898806818454,0.0021539760468342276
validation-source,4,2005204,6,0.6000000000000004,-1.4814747812570928,-0.09755154510473109,1.2026871481415886,0.9984368789741944,0.029751587986100943,0.04728476656682267,0.0016710976319584856
validation-source,4,2005204,7,0.7000000000000005,-1.427117873597404,-0.1299069043805989,1.2018070287533895,0.9989863968379731,0.026935127215139194,0.03604561445015869,0.0011796327810779722
validation-source,4,2005204,8,0.8000000000000006,-1.365689301647501,-0.16751942317064097,1.2005868040248013,0.9994309798352187,0.023120202806199027,0.02454792578710992,0.0007563777923093454
validation-source,4,2005204,9,0.9000000000000007,-1.2994070950900165,-0.20964661573591684,1.199291583128762,0.9997274823534386,0.018132379393919738,0.01469618922105764,0.00044706503800030854
validation-source,4,2005204,10,1.0000000000000007,-1.2301910039486057,-0.25530400716729773,1.1981103239500148,0.99990695662012,0.011469135092009109,0.00738047402255805,0.0002562150144118643
validation-source,4,2005204,11,1.1000000000000008,-1.1594933050860203,-0.30322468219632415,1.1971663827218677,0.9999853951010884,0.005033482917641413,0.0019622843925515285,0.0001519019481924588
validation-source,4,2005204,12,1.2000000000000008,-1.0883777592805415,-0.3521694046571255,1.1965229972993698,0.9999985410678182,0.000497259062865466,-0.0016312341683395975,9.833995204523206e-05
validation-source,4,2005204,13,1.300000000000001,-1.0175602737383906,-0.4012509501345578,1.1961734534027373,0.9999912854304975,-0.001788884350225054,-0.0037715153532294553,6.802781505453321e-05
validation-source,4,2005204,14,1.400000000000001,-0.9475058805920137,-0.44998935338855645,1.1960811878295001,0.999972408791783,-0.0032857000854462303,-0.006661984344299471,6.160116930208946e-05
validation-source,4,2005204,15,1.500000000000001,-0.8787497408256426,-0.4980349472240618,1.1962084030789464,0.999934652462093,-0.0069089277226574205,-0.009107655039189682,9.023814627991814e-05
validation-source,4,2005204,16,1.6000000000000012,-0.8117819843434596,-0.5447169845210315,1.1965168910148485,0.999876770489031,-0.011080012329719568,-0.011120049660206232,0.00014716913335728507
validation-source,4,2005204,17,1.7000000000000013,-0.7469387977612962,-0.5892670217718041,1.1969227825472963,0.9998650757895292,-0.01288071068624088,-0.01019283288772421,0.000153838679848968
validation-source,4,2005204,18,1.8000000000000014,-0.6840505163654467,-0.6312902189940413,1.1973541314040972,0.9998804907881021,-0.01405246694128633,-0.006443770112086271,0.0001007022805563541
validation-source,4,2005204,19,1.9000000000000015,-0.6223732589990342,-0.6705163648637995,1.1978124597426136,0.9998554904566713,-0.01699983219356484,5.415191533915987e-05,-3.125074509145521e-05
validation-source,4,2005204,20,2.0000000000000013,-0.5607099418245007,-0.7062986496421045,1.1983852568689393,0.9996738399319799,-0.024914106730062426,0.005608564118477103,-0.00021224990633622088
validation-source,4,2005204,21,2.0999999999999903,-0.4979840145661931,-0.7371961581039033,1.1990925097481133,0.9994301853100014,-0.03262966707427964,0.00863035031815526,-0.0003557684975174342
validation-source,4,2005204,22,2.1999999999999793,-0.43359669126890943,-0.7617568586712309,1.1997853610752554,0.9993065222194747,-0.036004357134234194,0.009486856197150685,-0.00040059513502245454
validation-source,4,2005204,23,2.2999999999999683,-0.3673690941410228,-0.7793901999198942,1.2002244914211047,0.9994404122493549,-0.03223672713984386,0.00891814633446659,-0.00034993157634835185
validation-source,4,2005204,24,2.3999999999999573,-0.29941511928685943,-0.7907328899748579,1.2003583933324227,0.9996332302565384,-0.026136584459028635,0.007086788712492048,-0.0002476801140021743
validation-source,4,2005204,25,2.4999999999999463,-0.23005171958790485,-0.7968739404029138,1.200370932790451,0.9997021215372702,-0.023674140313535895,0.005930506216597449,-0.000179917511787816
validation-source,4,2005204,26,2.5999999999999353,-0.15949925698902756,-0.7984363987540991,1.2002842102551305,0.999804897710427,-0.018764319723259097,0.006168327776439911,-0.00013620576290889746
validation-source,4,2005204,27,2.6999999999999242,-0.08775469264191847,-0.7962607639367912,1.2001337560617824,0.9998600932210306,-0.01574003579801766,0.005660100779236971,-9.228367616999085e-05
validation-source,4,2005204,28,2.7999999999999132,-0.014939158181577691,-0.790928433746123,1.2000127897458097,0.999857173061359,-0.01663374607698535,0.0029917925823131873,-3.3857606746380695e-05
