sample_index,collection_round,used_in_selected_model,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,goal_x,goal_y,velocity_x,velocity_y,previous_action_x,previous_action_y,action_x,action_y
1724,1,false,-0.788263201713562,-0.7914760112762451,-0.7266601324081421,-0.7970448732376099,-0.8340343236923218,-0.7926878929138184,-0.7356290221214294,-0.7735750675201416,-0.7037967443466187,-0.7150363922119141,-0.6624796986579895,-0.5822336673736572,-0.7119888663291931,-0.6433106660842896,-0.5182005763053894,-0.6498663425445557,-0.6134401559829712,-0.4559255540370941,-0.5847182869911194,-0.5539557337760925,-0.4672771990299225,-0.6129826307296753,-0.587557315826416,-0.34403878450393677,-0.4371972382068634,-0.4676101505756378,-0.2919144928455353,-0.14769607782363892,-0.1398792266845703,-0.11225865036249161,-0.17494535446166992,-0.15419216454029083,-0.12603339552879333,-0.18804852664470673,-0.16698497533798218,-0.10674700140953064,0.06587648391723633,-0.15135100483894348,-0.22737091779708862,-0.166579008102417,-0.26789528131484985,-0.2528288662433624,-0.1449993997812271,-0.18723753094673157,-0.24621109664440155,-0.21693870425224304,-0.13456104695796967,0.06746046990156174,-0.23650041222572327,-0.3020714223384857,-0.0980222299695015,-0.21921204030513763,-0.1989011913537979,-0.11286362260580063,-0.10433287918567657,-0.03926919028162956,0.02610120177268982,-0.07951436936855316,-0.08181910961866379,0.023038053885102272,-0.07716412842273712,0.02128738723695278,0.1404111683368683,-0.014230690896511078,-0.017427640035748482,0.09969375282526016,-0.15160655975341797,-0.20693780481815338,0.005155014805495739,-0.11345075815916061,-0.07635809481143951,-0.01868814416229725,0.5532312393188477,0.15913106501102448,0.6338311433792114,-0.28671494126319885,0.9362329244613647,0.03235858678817749,0.9985132813453674,-0.054509133100509644
1725,1,false,-0.7932730317115784,-0.7901706695556641,-0.7282750606536865,-0.7981529235839844,-0.8307734131813049,-0.792739748954773,-0.7405219674110413,-0.7756709456443787,-0.7078400254249573,-0.7131569385528564,-0.6619048714637756,-0.5893521308898926,-0.7110058069229126,-0.6468766927719116,-0.5184726715087891,-0.6618925929069519,-0.6108357310295105,-0.4711243212223053,-0.5893828868865967,-0.5533550381660461,-0.47971636056900024,-0.6097285747528076,-0.5906720161437988,-0.33654290437698364,-0.4482616186141968,-0.4641701877117157,-0.31387045979499817,-0.1427108198404312,-0.13695135712623596,-0.11298312991857529,-0.1719241738319397,-0.15168319642543793,-0.12717682123184204,-0.19129197299480438,-0.1617923229932785,-0.10109489411115646,0.07989374548196793,-0.14703619480133057,-0.2277926802635193,-0.17158696055412292,-0.2717290222644806,-0.24829480051994324,-0.11792249232530594,-0.1864480823278427,-0.23560725152492523,-0.2208491861820221,-0.12536251544952393,0.07946675270795822,-0.2364979088306427,-0.298531174659729,-0.09458135068416595,-0.19832749664783478,-0.20245639979839325,-0.09295491129159927,-0.09304811805486679,-0.021842632442712784,0.03715682029724121,-0.07742701470851898,-0.07500410079956055,0.023847708478569984,-0.05298192426562309,0.024445554241538048,0.17066095769405365,-0.007785863243043423,0.004197058733552694,0.10754252225160599,-0.1605285108089447,-0.19956547021865845,0.0196986123919487,-0.0659148246049881,-0.060167547315359116,0.0033396396320313215,0.5401241183280945,0.16400094330310822,0.6795472502708435,-0.20027793943881989,0.9508382081985474,0.07898277044296265,0.998777449131012,-0.049432940781116486
1726,1,false,-0.7962701916694641,-0.7894619107246399,-0.7314340472221375,-0.7927596569061279,-0.8260080814361572,-0.7923062443733215,-0.7471405863761902,-0.7718204259872437,-0.7070220112800598,-0.7138277292251587,-0.6617476344108582,-0.5870011448860168,-0.7137144207954407,-0.6397542357444763,-0.5111749172210693,-0.6705726981163025,-0.6189119219779968,-0.466270387172699,-0.6110572218894958,-0.572090744972229,-0.477518230676651,-0.6109204292297363,-0.589974045753479,-0.3348289132118225,-0.4597773849964142,-0.4761958718299866,-0.3165628910064697,-0.1361791342496872,-0.1364256590604782,-0.11471954733133316,-0.17597649991512299,-0.1572265923023224,-0.13139751553535461,-0.19144666194915771,-0.16187337040901184,-0.1063399687409401,0.07006222009658813,-0.1565234214067459,-0.22027848660945892,-0.17888595163822174,-0.2909661531448364,-0.25031542778015137,-0.0694461241364479,-0.19259124994277954,-0.2260327786207199,-0.22314617037773132,-0.12449830025434494,0.07747841626405716,-0.23536886274814606,-0.3111068904399872,-0.1023072674870491,-0.16485477983951569,-0.19869033992290497,-0.09414695203304291,-0.09188034385442734,-0.025776904076337814,0.037503570318222046,-0.09398971498012543,-0.11532434076070786,0.008546662516891956,-0.002011598087847233,0.012452417053282261,0.16097570955753326,-0.027762996032834053,-0.019839245826005936,0.10750346630811691,-0.17202211916446686,-0.23742084205150604,-0.006578946486115456,-0.008663794957101345,-0.0715843141078949,-0.011351779103279114,0.525978147983551,0.16716332733631134,0.7359439730644226,-0.11704106628894806,0.9397914409637451,0.08063281327486038,0.9987331628799438,-0.05032021179795265
1727,1,false,-0.7922256588935852,-0.789059042930603,-0.7359212040901184,-0.7908917665481567,-0.8280590176582336,-0.795196533203125,-0.7487138509750366,-0.7713598012924194,-0.7056878209114075,-0.6981329917907715,-0.6575862765312195,-0.5965386033058167,-0.7119975686073303,-0.6445356011390686,-0.5111290216445923,-0.67605060338974,-0.6198101043701172,-0.46865153312683105,-0.6201699376106262,-0.5617419481277466,-0.4797082543373108,-0.6077231764793396,-0.5901515483856201,-0.34134119749069214,-0.4691447615623474,-0.4821339249610901,-0.31681790947914124,-0.13020314276218414,-0.13499505817890167,-0.1102529838681221,-0.1800430864095688,-0.15768074989318848,-0.13097409904003143,-0.19201746582984924,-0.16161808371543884,-0.1099720299243927,0.03519338741898537,-0.1522679626941681,-0.20326894521713257,-0.1727222353219986,-0.2778136730194092,-0.2448490858078003,-0.04194831848144531,-0.18307211995124817,-0.2296094298362732,-0.24687157571315765,-0.12083662301301956,0.10897024720907211,-0.2353910356760025,-0.2968897819519043,-0.09453755617141724,-0.13975226879119873,-0.19364942610263824,-0.09161313623189926,-0.12436188012361526,-0.007277853786945343,0.07959821075201035,-0.09926431626081467,-0.07577245682477951,0.02406325191259384,0.024353962391614914,0.023863056674599648,0.16096529364585876,-0.08653294295072556,-0.0008626130875200033,0.14639948308467865,-0.15842178463935852,-0.20287494361400604,0.0038416495081037283,0.02607586234807968,-0.06311515718698502,0.0020325956866145134,0.5106847286224365,0.16875499486923218,0.7926203012466431,-0.04481390118598938,0.904636800289154,0.0047336481511592865,0.9983894228935242,-0.05673222243785858
1728,1,false,-0.7923167943954468,-0.7853942513465881,-0.7470836639404297,-0.7843170166015625,-0.8278599977493286,-0.8062345385551453,-0.7408689260482788,-0.7636753916740417,-0.7105383276939392,-0.7006416320800781,-0.6508874297142029,-0.5917383432388306,-0.7071153521537781,-0.6385787129402161,-0.5215186476707458,-0.6786371469497681,-0.6135112047195435,-0.4574437439441681,-0.6483667492866516,-0.560701310634613,-0.47015392780303955,-0.6099784970283508,-0.5978953242301941,-0.355945348739624,-0.4768602252006531,-0.4780648648738861,-0.3110515773296356,-0.12297936528921127,-0.1397550404071808,-0.10710639506578445,-0.1843942105770111,-0.16229891777038574,-0.12474603950977325,-0.19619570672512054,-0.1705612987279892,-0.11488169431686401,-0.00938870757818222,-0.17312899231910706,-0.17039334774017334,-0.18664588034152985,-0.2808023691177368,-0.20656926929950714,-0.06145195662975311,-0.20057368278503418,-0.2155390828847885,-0.2690877616405487,-0.13405534625053406,0.12247306108474731,-0.24474717676639557,-0.2965131998062134,-0.0638045072555542,-0.14704015851020813,-0.20827002823352814,-0.09415564686059952,-0.15453331172466278,-0.043001268059015274,0.11079275608062744,-0.13013236224651337,-0.0887889415025711,0.08200491964817047,-0.0017856601625680923,-0.02068468928337097,0.15853314101696014,-0.14264021813869476,-0.030748290941119194,0.17841190099716187,-0.17305518686771393,-0.2263050675392151,0.07293323427438736,0.006634655874222517,-0.09876389801502228,-0.002288395306095481,0.4943248927593231,0.16908034682273865,0.8417573571205139,0.009066694416105747,0.90594482421875,0.009465346112847328,0.9977180361747742,-0.06751804053783417
1729,1,false,-0.7782313227653503,-0.7800697684288025,-0.7426557540893555,-0.7844617366790771,-0.8222968578338623,-0.808051586151123,-0.7427408695220947,-0.7673896551132202,-0.7110484838485718,-0.6925821900367737,-0.647464394569397,-0.567728579044342,-0.7065446972846985,-0.6360479593276978,-0.5292906761169434,-0.6727277636528015,-0.6098045110702515,-0.4651642441749573,-0.6530839204788208,-0.5690131187438965,-0.4476197063922882,-0.6043236255645752,-0.5838168263435364,-0.365080326795578,-0.48021426796913147,-0.47817254066467285,-0.3186894655227661,-0.12187618017196655,-0.14240747690200806,-0.11152394115924835,-0.18349002301692963,-0.16587790846824646,-0.12082637846469879,-0.19267113506793976,-0.1647767573595047,-0.11385780572891235,-0.058976348489522934,-0.21116799116134644,-0.19000348448753357,-0.18577396869659424,-0.28637218475341797,-0.19097399711608887,-0.05944301187992096,-0.1881396472454071,-0.2160288393497467,-0.2937585413455963,-0.161766916513443,0.07437417656183243,-0.2445887178182602,-0.3001932203769684,-0.0545220747590065,-0.15120436251163483,-0.19899074733257294,-0.08886256068944931,-0.1951059252023697,-0.09382518380880356,0.05728651583194733,-0.13362111151218414,-0.11546798795461655,0.09536626189947128,0.006753386929631233,0.004489261191338301,0.16701757907867432,-0.20178073644638062,-0.08599076420068741,0.13819143176078796,-0.16453714668750763,-0.23157083988189697,0.08501507341861725,0.0021303375251591206,-0.07037479430437088,0.008629266172647476,0.4770803153514862,0.1685180515050888,0.8812253475189209,0.04409010335803032,0.9421411752700806,-0.008474718779325485,0.996640682220459,-0.08189839869737625
1730,1,false,-0.7715754508972168,-0.7835330367088318,-0.7503138780593872,-0.788282036781311,-0.843271791934967,-0.8096666932106018,-0.7493197321891785,-0.7715450525283813,-0.7173998951911926,-0.6846857666969299,-0.6469895243644714,-0.580769419670105,-0.7081042528152466,-0.6380806565284729,-0.5445348620414734,-0.6713403463363647,-0.6128517389297485,-0.46822285652160645,-0.6454005241394043,-0.5568618774414062,-0.39840078353881836,-0.6014137268066406,-0.5529252886772156,-0.40145233273506165,-0.4724794030189514,-0.4866359829902649,-0.32654523849487305,-0.12116392701864243,-0.13672976195812225,-0.09997479617595673,-0.18249645829200745,-0.1484191119670868,-0.10260383784770966,-0.1891656368970871,-0.16226932406425476,-0.10806220024824142,-0.07449676841497421,-0.18721270561218262,-0.12291499227285385,-0.1605163961648941,-0.15502408146858215,-0.19935065507888794,-0.03616645932197571,-0.1835789531469345,-0.20059363543987274,-0.29884055256843567,-0.1477816104888916,0.17618325352668762,-0.22490347921848297,-0.22457650303840637,-0.014799058437347412,-0.1402268409729004,-0.18912087380886078,-0.07891719788312912,-0.1965753734111786,-0.05290888249874115,0.17879775166511536,-0.10093429684638977,0.1091327965259552,0.17169174551963806,0.030453627929091454,0.02114787884056568,0.19968077540397644,-0.20042724907398224,-0.02529696747660637,0.34177687764167786,-0.1462440937757492,0.01327186357229948,0.14985240995883942,0.025703687220811844,-0.06600959599018097,0.023212209343910217,0.45912981033325195,0.16743014752864838,0.9125703573226929,0.0622023306787014,0.951654851436615,-0.00212319428101182,0.9950516223907471,-0.09935948997735977
1731,1,false,-0.7701505422592163,-0.7805009484291077,-0.7425246238708496,-0.7836015224456787,-0.8384333252906799,-0.7997635006904602,-0.7382529377937317,-0.7743725180625916,-0.7085463404655457,-0.6889795660972595,-0.6503164172172546,-0.5851141810417175,-0.709600567817688,-0.6425869464874268,-0.5258623361587524,-0.6723495721817017,-0.6117502450942993,-0.4674780070781708,-0.6242111325263977,-0.5611500144004822,-0.45566096901893616,-0.6165106296539307,-0.5953319668769836,-0.3831706643104553,-0.4621463716030121,-0.4806708097457886,-0.32213926315307617,-0.1336471289396286,-0.13874399662017822,-0.11801654100418091,-0.18075525760650635,-0.15960785746574402,-0.11192439496517181,-0.1955711841583252,-0.1653941124677658,-0.11176034063100815,-0.06852235645055771,-0.18386846780776978,-0.1730966717004776,-0.17986316978931427,-0.24680247902870178,-0.2369370311498642,-0.08399145305156708,-0.17938299477100372,-0.21654033660888672,-0.2878897786140442,-0.1438005566596985,0.0825030505657196,-0.23210737109184265,-0.2797110676765442,-0.0915839746594429,-0.16714338958263397,-0.19637158513069153,-0.09016495198011398,-0.2009017914533615,-0.062190521508455276,0.06911531090736389,-0.1143224835395813,-0.07113461941480637,0.042224545031785965,-0.030671052634716034,0.003938173875212669,0.16217584908008575,-0.1642550528049469,-0.04746853932738304,0.15546828508377075,-0.1897324025630951,-0.18441390991210938,-0.02343837544322014,-0.04260570928454399,-0.0803338959813118,0.003968959208577871,0.44062358140945435,0.16609787940979004,0.937058687210083,0.07067283987998962,0.9716788530349731,0.1463925689458847,0.9926931858062744,-0.12066584080457687
1732,1,false,-0.7685593962669373,-0.7816360592842102,-0.7504659295082092,-0.790063738822937,-0.8311766386032104,-0.8000796437263489,-0.7524640560150146,-0.7764381170272827,-0.7067572474479675,-0.6950228810310364,-0.6386374235153198,-0.592871904373169,-0.7051311135292053,-0.6451873779296875,-0.5160317420959473,-0.6666476130485535,-0.6113215088844299,-0.4659915864467621,-0.6157931685447693,-0.5527803897857666,-0.4381578862667084,-0.5960094928741455,-0.574713408946991,-0.3811790645122528,-0.4736292064189911,-0.4882226288318634,-0.32375019788742065,-0.15726034343242645,-0.14360229671001434,-0.11153591424226761,-0.17075376212596893,-0.15627706050872803,-0.1076754480600357,-0.18272604048252106,-0.1613752394914627,-0.11372948437929153,-0.04497614875435829,-0.18395015597343445,-0.16112878918647766,-0.150583878159523,-0.26189836859703064,-0.26362520456314087,-0.04860460385680199,-0.1850498914718628,-0.22941116988658905,-0.2775309085845947,-0.1624283492565155,0.12834058701992035,-0.21847254037857056,-0.30487003922462463,-0.09500578045845032,-0.1518259197473526,-0.19505523145198822,-0.09399984776973724,-0.21845871210098267,-0.08207874000072479,0.09492705762386322,-0.07841010391712189,-0.0813351720571518,0.0609111487865448,0.0242896880954504,0.019014187157154083,0.15985657274723053,-0.13534383475780487,-0.06923962384462357,0.2647899389266968,-0.156235009431839,-0.17605075240135193,-0.01145215705037117,0.015340536832809448,-0.07483535259962082,-0.0029805158264935017,0.421687513589859,0.1645973175764084,0.9553897380828857,0.07937151193618774,0.942614734172821,0.09170377999544144,0.9888520240783691,-0.14890152215957642
1733,1,false,-0.7795370817184448,-0.7761397361755371,-0.7736243009567261,-0.7654663324356079,-0.8312813639640808,-0.8036932945251465,-0.7172827124595642,-0.7670155167579651,-0.6897536516189575,-0.7082281112670898,-0.6314460635185242,-0.5844917297363281,-0.7132582068443298,-0.5923347473144531,-0.49679264426231384,-0.6709526181221008,-0.6085583567619324,-0.44619840383529663,-0.628914475440979,-0.5584027171134949,-0.3645216226577759,-0.6482172608375549,-0.5586209893226624,-0.40258854627609253,-0.4424218237400055,-0.4665919542312622,-0.30213257670402527,-0.16177858412265778,-0.14737707376480103,-0.10127855092287064,-0.18454328179359436,-0.17659427225589752,-0.10384764522314072,-0.20232880115509033,-0.17001059651374817,-0.12693729996681213,0.010556216351687908,-0.2055393010377884,-0.033994778990745544,-0.25977009534835815,-0.3111259341239929,-0.2605532109737396,-0.1046343594789505,-0.1939360499382019,-0.26099106669425964,-0.2473829984664917,-0.18981672823429108,0.22412607073783875,-0.28749752044677734,-0.365785151720047,-0.1057036891579628,-0.18538419902324677,-0.2139735370874405,-0.1258186548948288,-0.16746413707733154,-0.12774477899074554,0.24248604476451874,-0.20853686332702637,-0.19543592631816864,0.07432304322719574,-0.07875468581914902,-0.03272564336657524,0.08349554240703583,-0.07484094798564911,-0.12604671716690063,0.46322599053382874,-0.3068541884422302,-0.29790812730789185,-0.05224558711051941,-0.0799742266535759,-0.11023444682359695,-0.05704431235790253,0.40245816111564636,0.16294102370738983,0.966221272945404,0.08516716957092285,0.9251089096069336,0.01192987896502018,0.9825299978256226,-0.1861041933298111
1734,1,false,-0.7794371843338013,-0.7829450368881226,-0.7669301629066467,-0.7782557010650635,-0.8260492086410522,-0.8017293810844421,-0.7391510009765625,-0.7726004123687744,-0.7001491785049438,-0.7017377614974976,-0.6294220685958862,-0.596656858921051,-0.7069321274757385,-0.6239264011383057,-0.5105814933776855,-0.6657052636146545,-0.606105625629425,-0.4657752215862274,-0.5971095561981201,-0.5495316982269287,-0.43735629320144653,-0.6148239374160767,-0.5601879954338074,-0.3920093774795532,-0.46028175950050354,-0.47572022676467896,-0.312431275844574,-0.16985276341438293,-0.14704181253910065,-0.09585312008857727,-0.17786133289337158,-0.16494281589984894,-0.09992746263742447,-0.19156093895435333,-0.16548225283622742,-0.12060458958148956,0.03336305543780327,-0.178237184882164,-0.1119941845536232,-0.20498399436473846,-0.2728663384914398,-0.24900494515895844,-0.07361997663974762,-0.1900910586118698,-0.23540854454040527,-0.2347770631313324,-0.18679554760456085,0.13581222295761108,-0.260515958070755,-0.32262951135635376,-0.09584718942642212,-0.17663562297821045,-0.2065732181072235,-0.08870785683393478,-0.16228212416172028,-0.11751530319452286,0.1382354348897934,-0.14428742229938507,-0.1206585094332695,0.07012809067964554,-0.026003504171967506,-0.004604523070156574,0.1540907621383667,-0.04697295278310776,-0.09061376750469208,0.29937997460365295,-0.2288162261247635,-0.19143137335777283,-0.02700011432170868,0.012492718175053596,-0.0786764919757843,0.008509178645908833,0.38309410214424133,0.16125021874904633,0.9686319231987,0.08204320818185806,0.8797920942306519,-0.0512641966342926,0.8300225734710693,-0.199419304728508
1735,1,false,-0.7887039184570312,-0.7899964451789856,-0.7463447451591492,-0.778705894947052,-0.8325650095939636,-0.7984313368797302,-0.7384579181671143,-0.7736045122146606,-0.7051172256469727,-0.7107536196708679,-0.6399664878845215,-0.5580891370773315,-0.7139966487884521,-0.6256294250488281,-0.5038735866546631,-0.6721692085266113,-0.6041685938835144,-0.47988054156303406,-0.5929421186447144,-0.5672605633735657,-0.41951611638069153,-0.6294915676116943,-0.5737274885177612,-0.38938871026039124,-0.4617253541946411,-0.471657931804657,-0.3191464841365814,-0.17388471961021423,-0.14824898540973663,-0.08963437378406525,-0.18191306293010712,-0.16485926508903503,-0.1040513888001442,-0.1909692883491516,-0.16789861023426056,-0.12011896073818207,0.10666881501674652,-0.16637803614139557,-0.19341221451759338,-0.20061922073364258,-0.26080748438835144,-0.2519303262233734,-0.06594254821538925,-0.1755632758140564,-0.2122286558151245,-0.1949610412120819,-0.16990262269973755,0.055829063057899475,-0.24126316606998444,-0.3192704916000366,-0.1070435643196106,-0.1553049385547638,-0.20158368349075317,-0.06858301907777786,-0.12185678631067276,-0.09852992743253708,0.02498284913599491,-0.12887462973594666,-0.13014473021030426,0.04968472570180893,-0.014822691679000854,-0.004943680949509144,0.168422669172287,0.07531800121068954,-0.06200049817562103,0.1652698665857315,-0.234550341963768,-0.22172190248966217,-0.055825088173151016,0.003922554198652506,-0.08113878965377808,0.028306759893894196,0.36377692222595215,0.15973496437072754,0.9614161849021912,0.06768207997083664,0.8386574983596802,-0.07784578204154968,0.6772890686988831,-0.20795105397701263
1736,1,false,-0.8148633241653442,-0.8094987869262695,-0.7417647838592529,-0.7812281250953674,-0.8388116955757141,-0.7980377674102783,-0.7398189902305603,-0.7756762504577637,-0.7045026421546936,-0.7207221984863281,-0.6559563875198364,-0.5830126404762268,-0.710036039352417,-0.6365780830383301,-0.49907898902893066,-0.673697829246521,-0.6009182929992676,-0.4805038571357727,-0.618240475654602,-0.5549782514572144,-0.44226518273353577,-0.6296568512916565,-0.5928996801376343,-0.3935765027999878,-0.4720474183559418,-0.4756580591201782,-0.32278209924697876,-0.17256729304790497,-0.13025066256523132,-0.08153045922517776,-0.17949901521205902,-0.15863755345344543,-0.10654951632022858,-0.18641355633735657,-0.171269029378891,-0.11940183490514755,0.18706221878528595,-0.03298081457614899,-0.20399196445941925,-0.19062618911266327,-0.2404007464647293,-0.2638893723487854,-0.07105004787445068,-0.17419834434986115,-0.22010137140750885,-0.14053775370121002,-0.05150674656033516,0.10081490874290466,-0.2372717410326004,-0.3052368760108948,-0.11259455233812332,-0.1588013619184494,-0.20347070693969727,-0.07255780696868896,-0.029167307540774345,0.12665243446826935,0.06011931970715523,-0.10975423455238342,-0.07615792751312256,0.04721345379948616,-0.012644946575164795,-0.006183132063597441,0.16007156670093536,0.1883782297372818,0.19642512500286102,0.21483640372753143,-0.222293421626091,-0.18353860080242157,-0.06590472161769867,5.3320080041885376e-05,-0.08332491666078568,0.015362489968538284,0.34471142292022705,0.15859636664390564,0.9427717924118042,0.04557481408119202,0.7175034880638123,-0.028118407353758812,0.529426097869873,-0.21153312921524048
1737,1,false,-0.8126468062400818,-0.8019106984138489,-0.7422893643379211,-0.7786695957183838,-0.8343586921691895,-0.7987155318260193,-0.7383496165275574,-0.7778056263923645,-0.6984075307846069,-0.7328567504882812,-0.6554754972457886,-0.5687087774276733,-0.7107992768287659,-0.6364222168922424,-0.4945496618747711,-0.6761986017227173,-0.5934094190597534,-0.47501131892204285,-0.6462199091911316,-0.5777665376663208,-0.43739330768585205,-0.6324961185455322,-0.5968028903007507,-0.39553362131118774,-0.48832446336746216,-0.47393637895584106,-0.31453076004981995,-0.17540405690670013,-0.14233055710792542,-0.08211369812488556,-0.1783798635005951,-0.16371680796146393,-0.10934658348560333,-0.18255668878555298,-0.17465843260288239,-0.12105491757392883,0.11114008724689484,-0.11141091585159302,-0.20382823050022125,-0.19761021435260773,-0.25413045287132263,-0.2588239312171936,-0.08016610890626907,-0.16759857535362244,-0.23456206917762756,-0.1471702754497528,-0.12516576051712036,0.06425873935222626,-0.23518285155296326,-0.314254492521286,-0.11608901619911194,-0.1573747843503952,-0.20796248316764832,-0.07914046943187714,-0.06880947202444077,-0.018980272114276886,0.026533707976341248,-0.12198235839605331,-0.1322171539068222,0.03522069752216339,-0.015001988969743252,-0.010335315950214863,0.13347382843494415,0.08610184490680695,0.008063655346632004,0.14057417213916779,-0.22864601016044617,-0.22061501443386078,-0.07169380784034729,-0.012298161163926125,-0.08004899322986603,0.01870168000459671,0.3261829912662506,0.1579085737466812,0.9061500430107117,0.024032602086663246,0.5080910325050354,0.03112921118736267,0.39035409688949585,-0.2116498202085495
1738,1,false,-0.8094204664230347,-0.7973314523696899,-0.7408882975578308,-0.7799368500709534,-0.8450418710708618,-0.7983850836753845,-0.738852858543396,-0.7801243662834167,-0.6975508332252502,-0.7258306741714478,-0.660182774066925,-0.5670220255851746,-0.711588442325592,-0.6324841976165771,-0.527229905128479,-0.6774985790252686,-0.5887986421585083,-0.47504934668540955,-0.6476426124572754,-0.5785853266716003,-0.40604260563850403,-0.6292897462844849,-0.5738163590431213,-0.4183252155780792,-0.4820738732814789,-0.470985472202301,-0.31621479988098145,-0.17221803963184357,-0.14038488268852234,-0.07804114371538162,-0.17613182961940765,-0.1548282653093338,-0.10196013003587723,-0.1829080730676651,-0.17507334053516388,-0.11917594075202942,0.06821340322494507,-0.14493216574192047,-0.19575706124305725,-0.19929958879947662,-0.1873777210712433,-0.2566881477832794,-0.09441709518432617,-0.16425968706607819,-0.24169470369815826,-0.20333580672740936,-0.13960517942905426,0.08285101503133774,-0.23416411876678467,-0.2925463616847992,-0.0747198611497879,-0.16642630100250244,-0.2133619487285614,-0.07857837527990341,-0.11521638929843903,-0.03561769053339958,0.054787565022706985,-0.11866211891174316,-0.018686838448047638,0.10594090074300766,-0.020410757511854172,-0.001332673360593617,0.13773728907108307,0.00987506564706564,0.025649351999163628,0.19782420992851257,-0.22868800163269043,-0.1154821366071701,-0.010352767072618008,-0.032270077615976334,-0.0819297656416893,0.024626219645142555,0.3086123764514923,0.15758341550827026,0.8482616543769836,0.010160015895962715,0.5568602085113525,0.07424928992986679,0.8734447360038757,0.4869232475757599
1739,1,false,-0.8048781156539917,-0.7937536239624023,-0.7422935962677002,-0.786725640296936,-0.8449901342391968,-0.8036932349205017,-0.7456970810890198,-0.7766305804252625,-0.7032530903816223,-0.7226617336273193,-0.6677869558334351,-0.5699596405029297,-0.7157523036003113,-0.6414074897766113,-0.5263386964797974,-0.6550332307815552,-0.5968315601348877,-0.47247314453125,-0.6205180883407593,-0.5816468000411987,-0.4137382507324219,-0.6305944323539734,-0.5940145254135132,-0.4200938045978546,-0.44130802154541016,-0.4672616720199585,-0.31874585151672363,-0.16387230157852173,-0.13778090476989746,-0.08112984150648117,-0.1722397804260254,-0.15619976818561554,-0.10442262142896652,-0.1869540512561798,-0.17466050386428833,-0.11662829667329788,0.09414564818143845,-0.1613197773694992,-0.1970943808555603,-0.18470023572444916,-0.221416175365448,-0.2470664530992508,-0.10462946444749832,-0.17651991546154022,-0.24740071594715118,-0.20347774028778076,-0.1386527270078659,0.07725609838962555,-0.2142515480518341,-0.29984766244888306,-0.0930338054895401,-0.18520435690879822,-0.2114609032869339,-0.09057235717773438,-0.09579078108072281,-0.03586943820118904,0.041034821420907974,-0.0763259306550026,-0.08178728818893433,0.06614883244037628,-0.03192874416708946,-0.011997038498520851,0.128278911113739,0.012832965701818466,0.0016871376428753138,0.17149904370307922,-0.21487869322299957,-0.18628937005996704,-0.03884118050336838,-0.07504262030124664,-0.10522235184907913,-0.008189122192561626,0.29229268431663513,0.1574069708585739,0.7847689986228943,0.011231936514377594,0.7293965220451355,0.2984517812728882,0.8625741004943848,0.5059307813644409
1740,1,false,-0.7994533777236938,-0.781000554561615,-0.7340053915977478,-0.7864237427711487,-0.8440989851951599,-0.7946838140487671,-0.7463743090629578,-0.7732808589935303,-0.7067576050758362,-0.719834566116333,-0.6554363369941711,-0.5514435768127441,-0.7163185477256775,-0.6368468403816223,-0.5178609490394592,-0.6342639327049255,-0.5948109030723572,-0.4719981551170349,-0.6324737071990967,-0.5782585740089417,-0.3759198486804962,-0.6238146424293518,-0.5816537141799927,-0.4050513803958893,-0.41464468836784363,-0.4570429027080536,-0.31749051809310913,-0.16063828766345978,-0.14660415053367615,-0.0917578712105751,-0.17519789934158325,-0.15492680668830872,-0.10566989332437515,-0.19251792132854462,-0.1759173572063446,-0.10814499109983444,0.061710700392723083,-0.21483224630355835,-0.21208219230175018,-0.17246727645397186,-0.2179870307445526,-0.26949021220207214,-0.1094859167933464,-0.18793997168540955,-0.23789042234420776,-0.2181253731250763,-0.1828565001487732,0.046271637082099915,-0.19955605268478394,-0.31004828214645386,-0.10354557633399963,-0.19777342677116394,-0.21235516667366028,-0.07385790348052979,-0.11732564866542816,-0.11359302699565887,-0.0064092595130205154,-0.0669376328587532,-0.07525584846735,0.0524471215903759,-0.05275211110711098,-0.005415576510131359,0.1576486974954605,-0.06063948571681976,-0.10402838885784149,0.1331217885017395,-0.19906549155712128,-0.1943245828151703,-0.05736055597662926,-0.09860976785421371,-0.10958260297775269,0.0021321256645023823,0.27712488174438477,0.15695703029632568,0.7354245781898499,0.038714054971933365,0.8014082908630371,0.43455496430397034,0.8526278138160706,0.5225187540054321
